event_id,trace_id,thread_id,occurred_at,actor,phase,payload,latency_ms,token_count,confidence,risk,path,verdict
2e7f78ed-1010-4ce7-95bc-c141e453b5c5,unknown,,2026-01-19 01:51:30.48124+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
cb22475d-2159-4cff-8d5b-0e86ae3a1326,unknown,,2026-01-19 01:51:39.244774+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
c1e74b3e-6424-472a-95cb-aef0055c8d49,aa28a2c9-25c1-4528-a9db-d4da97a7b1d8,758,2026-01-19 01:51:40.851455+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 833}",,,,,,
96e09789-707f-4fd5-9f33-9e5b141936b0,93d49f0c-dbba-48b4-9a79-ab7a31b91b7f,758,2026-01-19 02:08:04.834088+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 846}",,,,,,
40f52d58-54fa-4828-b9c8-9770e784c735,93d49f0c-dbba-48b4-9a79-ab7a31b91b7f,758,2026-01-19 02:08:05.478584+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""SHIFT"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
2875c9fe-d209-45d0-8842-499382bb53b2,unknown,,2026-01-19 02:08:05.524807+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
03f24ce4-d25b-4f6f-b37c-d7405e4345ea,unknown,,2026-01-19 02:08:06.589699+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
778d916f-5ea6-40c9-a1fa-076fe5bf3aa7,unknown,,2026-01-19 02:08:20.288548+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9191cefd-8df0-44cc-a2a1-236ce5a05760,93d49f0c-dbba-48b4-9a79-ab7a31b91b7f,758,2026-01-19 02:08:23.607491+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1671}",,,,,,
d7f384a9-e36c-41b1-b537-bd872a942ff9,cead1cbb-3400-423b-9de4-4a769c2a78f3,758,2026-01-19 02:23:01.694918+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1689}",,,,,,
cc5dab19-9908-4a69-a887-19df18efb88e,cead1cbb-3400-423b-9de4-4a769c2a78f3,758,2026-01-19 02:23:02.362751+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
8de97230-ba12-4bf2-b5a3-33ee4acd3b1a,unknown,,2026-01-19 02:23:02.426044+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
c8428cf8-2972-471a-be9b-51d8a7a67e62,unknown,,2026-01-19 02:23:04.012214+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
aac61d07-1a48-4c15-bac7-9003003c7fa6,unknown,,2026-01-19 02:23:17.070356+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
15387db8-03b8-441a-82b3-702e8903f8cb,cead1cbb-3400-423b-9de4-4a769c2a78f3,758,2026-01-19 02:23:19.693363+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1837}",,,,,,
29a13080-6ef3-41ac-80a9-866e004fbbd7,7bc45b17-2f91-4e0c-86e7-a7761c687d9f,758,2026-01-19 02:29:18.09775+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1869}",,,,,,
bf515c4e-8a69-44dd-82ec-03550461d8ca,7bc45b17-2f91-4e0c-86e7-a7761c687d9f,758,2026-01-19 02:29:19.300591+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,NORMAL,APPROVE
fdc5d225-d36e-4662-8189-98704bc3eb67,unknown,,2026-01-19 02:29:19.369476+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
5da71915-fe99-4816-816c-cf9d881cb188,unknown,,2026-01-19 02:29:20.769489+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
7d0ce136-2fea-41f1-90dc-8d570a80a075,unknown,,2026-01-19 02:29:35.698263+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a05f7bdc-7dbd-4685-ab11-9762a4e7a609,7bc45b17-2f91-4e0c-86e7-a7761c687d9f,758,2026-01-19 02:29:37.962936+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1709}",,,,,,
d82ef4fd-c3af-4253-ad21-5e46d8f8959b,b8e3f937-7dbb-4e5a-a45d-1f107eb2e299,758,2026-01-19 02:30:00.983048+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 21}",,,,,,
585f73d5-4999-422e-8118-e121e56e378e,b8e3f937-7dbb-4e5a-a45d-1f107eb2e299,758,2026-01-19 02:30:01.007398+09,YUA,decision,"{""anchors"": [], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.7,,NORMAL,APPROVE
dc29ea72-0a15-4c85-a350-aa6f4c8ff92c,unknown,,2026-01-19 02:30:01.30877+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
5c2e3716-7aa0-4428-a350-e48b88bb02fe,unknown,,2026-01-19 02:30:03.618714+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9a0746e7-a40d-4715-bf3d-6f4ce77648ff,b8e3f937-7dbb-4e5a-a45d-1f107eb2e299,758,2026-01-19 02:30:07.013412+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 197}",,,,,,
ead0d939-46aa-4f23-9dc5-2898a68a68c8,51f24fc2-4fc1-4099-95fb-efe1d8a20470,758,2026-01-19 10:13:26.245832+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 5011}",,,,,,
820c5ce5-aa43-4063-9946-c497c7f5a8cd,51f24fc2-4fc1-4099-95fb-efe1d8a20470,758,2026-01-19 10:13:26.850978+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
b5825b3b-2eae-4699-a22d-9441fe7c2f6a,unknown,,2026-01-19 10:13:28.488401+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
74fae4c4-cd69-4381-b2eb-2904a692c3e1,unknown,,2026-01-19 10:13:39.157085+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a92777d3-4465-4e08-b20a-a90279680955,51f24fc2-4fc1-4099-95fb-efe1d8a20470,758,2026-01-19 10:13:41.597878+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1252}",,,,,,
ef571769-f3e1-4b50-9c64-4d3045ed95b6,9785ad82-5d5c-4fc7-8c35-46b92ef2df3a,758,2026-01-19 10:14:02.24582+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1294}",,,,,,
ec40df6c-7d47-4c66-a5f1-aa4ce3eecb26,9785ad82-5d5c-4fc7-8c35-46b92ef2df3a,758,2026-01-19 10:14:03.196043+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
2f800b75-78f8-4767-9b86-4a07f541f205,unknown,,2026-01-19 10:14:03.235575+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
24ad01f8-46a6-4b2b-a399-60fbbad8662d,unknown,,2026-01-19 10:14:03.510908+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
b427fea1-0d72-436c-bbf4-7e78a1144d1a,unknown,,2026-01-19 10:14:18.064888+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
decb7b0b-f1f2-48de-b0d5-e37d93cf840a,9785ad82-5d5c-4fc7-8c35-46b92ef2df3a,758,2026-01-19 10:14:29.909018+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 3644}",,,,,,
0bc5364a-8c97-4901-8c9f-618e664fd9e7,ee9cd3a2-0be1-4a67-b745-1f97f840c4fd,758,2026-01-19 10:24:48.427101+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 3671}",,,,,,
f5568ca7-f94e-46be-bf74-7338c69ffa96,ee9cd3a2-0be1-4a67-b745-1f97f840c4fd,758,2026-01-19 10:24:49.491436+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
f00fe2ca-bca3-4b79-a550-72b98e45ba88,unknown,,2026-01-19 10:24:49.561818+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
335a8744-5070-45a4-b4e8-f79b581ce77a,unknown,,2026-01-19 10:24:51.007666+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
98023621-233b-4582-895c-c8fa07fa651c,unknown,,2026-01-19 10:25:04.853698+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9b3e2279-738c-45f6-bed7-d0e958d0fce9,ee9cd3a2-0be1-4a67-b745-1f97f840c4fd,758,2026-01-19 10:25:11.450239+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 3344}",,,,,,
718f58d0-cd61-4285-9cae-35dbf63bcf84,dc85d1d6-3506-43a4-b73d-a1331b8737fe,758,2026-01-19 10:25:25.127886+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 6}",,,,,,
d21950a7-95ce-4483-9208-390d646d801b,dc85d1d6-3506-43a4-b73d-a1331b8737fe,758,2026-01-19 10:25:25.15815+09,YUA,decision,"{""anchors"": [""NEXT_STEP""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.6,,NORMAL,APPROVE
8aefeec7-b439-4753-b035-fe46e4107e7a,unknown,,2026-01-19 10:25:25.484817+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
55f22a26-4497-454a-9f56-abdb3cdd0ef7,unknown,,2026-01-19 10:25:28.232764+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
0e361800-7c9f-4dee-9c06-c20242f9da8b,dc85d1d6-3506-43a4-b73d-a1331b8737fe,758,2026-01-19 10:25:34.643989+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 92}",,,,,,
1635f244-a031-4fb6-8934-308003d7e742,f88275d3-ca82-4c57-b68f-ebcf8b7d0906,758,2026-01-19 10:36:32.101065+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 3350}",,,,,,
2239b36c-6b22-44ea-a95b-47a5b95c1dd5,f88275d3-ca82-4c57-b68f-ebcf8b7d0906,758,2026-01-19 10:36:32.629402+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
babfcc7e-05ff-4bc8-a656-c52b6b05c9a9,unknown,,2026-01-19 10:36:32.706952+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
0baa100d-a595-42ce-bb46-76bb791787b8,unknown,,2026-01-19 10:36:34.102762+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a1843cd6-dab9-4c35-841b-533abc5546e4,unknown,,2026-01-19 10:36:49.296945+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
cedeb49b-342f-4174-8269-92215148fc8b,f88275d3-ca82-4c57-b68f-ebcf8b7d0906,758,2026-01-19 10:37:00.282674+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 5727}",,,,,,
ae4c203f-6533-4d7f-bf35-dce3619f96ee,0bba7bf2-6e32-420a-8de7-da7c4fa21482,758,2026-01-19 10:37:21.619224+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 12}",,,,,,
6ae7c995-5ccd-464f-b224-39e59c77006d,0bba7bf2-6e32-420a-8de7-da7c4fa21482,758,2026-01-19 10:37:21.647924+09,YUA,decision,"{""anchors"": [""IMPLEMENT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.61,,NORMAL,APPROVE
6ccdb33a-a8c0-4c0d-83b4-f977b529e955,unknown,,2026-01-19 10:37:21.981516+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
22d93635-5fee-43da-a32e-639a4d8b2f09,unknown,,2026-01-19 10:37:27.208713+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
be38232d-6be6-4c1d-bdf2-fbc29c0d5d2a,0bba7bf2-6e32-420a-8de7-da7c4fa21482,758,2026-01-19 10:37:33.243977+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 999}",,,,,,
cd007d50-4c1b-47c1-9cf1-36730e954c40,7d8083a4-30dc-457d-b60e-a8c3e281d570,758,2026-01-19 10:37:41.996133+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 10}",,,,,,
e8f03fb9-88f3-4614-a9b7-007f044666fc,7d8083a4-30dc-457d-b60e-a8c3e281d570,758,2026-01-19 10:37:42.017089+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.32,,FAST,APPROVE
4b289f66-b4f7-4ac7-aba6-aecd788b64a7,unknown,,2026-01-19 10:37:42.075081+09,MODEL,generation,"{""mode"": ""FAST"", ""model"": ""yua-5-mini"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 256}",,,,,,
ef2c5eeb-66c8-4b23-97de-a550827ce444,805d59f2-1d62-468e-9903-d4825659523e,758,2026-01-19 11:07:57.054636+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 134}",,,,,,
cd6684a0-8ce0-46b0-bd92-dbe1b5965264,805d59f2-1d62-468e-9903-d4825659523e,758,2026-01-19 11:07:57.091875+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""SHIFT"", ""cognitiveLoad"": ""low""}",,,0.55,,NORMAL,APPROVE
2fc174de-e011-4f0f-aca7-c3a29a59c826,unknown,,2026-01-19 11:07:58.569517+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
ece4fd39-329e-4479-a20c-8058c3450cb9,unknown,,2026-01-19 11:08:18.493205+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
5ba4ded8-4281-4cfc-91aa-e82a5fbedb6b,805d59f2-1d62-468e-9903-d4825659523e,758,2026-01-19 11:08:22.170056+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 2754}",,,,,,
ed6d518a-e1bb-413a-bf22-fb9fe6cad374,21b9e9e6-a0d1-4ab3-b83e-f8629e10302b,758,2026-01-19 11:08:49.258169+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 8}",,,,,,
1ff6ee10-4f5a-4131-bb44-f27df091552a,21b9e9e6-a0d1-4ab3-b83e-f8629e10302b,758,2026-01-19 11:08:49.284055+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.32,,FAST,APPROVE
8d63097e-0d7e-464e-9516-c767f30a425f,unknown,,2026-01-19 11:08:49.329394+09,MODEL,generation,"{""mode"": ""FAST"", ""model"": ""yua-5-mini"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 256}",,,,,,
c819da05-5dc3-47b0-a48b-57e804893b83,addeec3e-5075-41d9-a120-0c01489af21f,758,2026-01-19 11:44:36.029608+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 893}",,,,,,
3fc9ed4f-026a-4a8b-a5a1-61765aca9d87,addeec3e-5075-41d9-a120-0c01489af21f,758,2026-01-19 11:44:36.702275+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,NORMAL,APPROVE
5603220b-ff60-4f28-811c-70c4cb3ed6c0,unknown,,2026-01-19 11:44:36.779458+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
1c2b1541-7069-4089-a491-06e442babb03,unknown,,2026-01-19 11:44:38.216046+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
250c0926-a8d7-45b1-9480-0ebe048aec53,unknown,,2026-01-19 11:44:55.187122+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
81465df5-ba9a-4b36-95b9-93263e9bff94,addeec3e-5075-41d9-a120-0c01489af21f,758,2026-01-19 11:45:05.057731+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 4259}",,,,,,
9a6c76b9-688d-4243-a3d2-f98ee3079fb3,d40cca13-2aae-423d-b530-e742a53e1526,758,2026-01-19 11:45:20.903578+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 23}",,,,,,
d2fa9a65-ab8e-4b37-bcf0-ee45dafebf07,d40cca13-2aae-423d-b530-e742a53e1526,758,2026-01-19 11:45:20.92709+09,YUA,decision,"{""anchors"": [], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.7,,NORMAL,APPROVE
339b5540-81fb-44f1-a9d6-ffbfb883f154,unknown,,2026-01-19 11:45:21.985161+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
0828864f-9861-4aa2-9edd-b0609bc1bacd,unknown,,2026-01-19 11:45:27.271083+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
5c5bfd59-c938-4a14-811e-39fadbee8275,d40cca13-2aae-423d-b530-e742a53e1526,758,2026-01-19 11:45:30.062471+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 831}",,,,,,
edafe8a3-8028-4bf4-815e-c8344f84eaba,1bc5c517-13ea-404c-be69-bf2362cabf3a,758,2026-01-19 11:45:43.025291+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 45}",,,,,,
0b07a95b-5f99-459a-9719-5a0ac44b3a05,1bc5c517-13ea-404c-be69-bf2362cabf3a,758,2026-01-19 11:45:43.040393+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.48,,NORMAL,APPROVE
8fb6ca26-0c05-465e-b578-a05fa5a9b21a,unknown,,2026-01-19 11:45:43.359938+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
8a7c6989-d96f-4384-a5e8-2997b033bee8,unknown,,2026-01-19 11:45:47.615801+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
95b5a369-db37-40e5-9bf3-08f571bcb69a,1bc5c517-13ea-404c-be69-bf2362cabf3a,758,2026-01-19 11:45:50.03485+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 601}",,,,,,
5bbfba19-ef8d-4b78-8268-dfb1743a757a,4de6c577-aeb9-48e1-a666-3ab305beb2db,758,2026-01-19 11:45:58.72641+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 16}",,,,,,
24397b19-3d93-4271-94f5-409655e6a59c,4de6c577-aeb9-48e1-a666-3ab305beb2db,758,2026-01-19 11:45:58.736634+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.35,,NORMAL,APPROVE
4aaaddfc-75a9-486a-a873-d919d7d7b8fc,unknown,,2026-01-19 11:45:59.041584+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
83343489-29dc-4a6a-8650-b3991bbad363,unknown,,2026-01-19 11:46:15.681817+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
941353e5-2b11-42a7-a97a-3cc0bd7cb664,4de6c577-aeb9-48e1-a666-3ab305beb2db,758,2026-01-19 11:46:18.206446+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 2175}",,,,,,
106722f2-6761-42fe-a3be-0c117f78d091,4754318e-d588-430b-a208-24203b9a14d3,758,2026-01-19 11:46:46.142767+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 20}",,,,,,
9bf6f764-5250-46c7-ae5e-d5760feba221,4754318e-d588-430b-a208-24203b9a14d3,758,2026-01-19 11:46:46.171026+09,YUA,decision,"{""anchors"": [""VISION_PRIMARY""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.78,,NORMAL,APPROVE
d5c4fad4-da20-48dd-8165-af8d23baa587,unknown,,2026-01-19 11:46:46.477146+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
cd077710-d7fe-45bc-90d1-3f216cc1f01f,unknown,,2026-01-19 11:47:02.852345+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
f489de25-8883-4211-8089-683fcff34f9b,4754318e-d588-430b-a208-24203b9a14d3,758,2026-01-19 11:47:08.863347+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1909}",,,,,,
cf0ffb16-11c4-429b-8326-36358688566a,467a11a7-772c-4927-b373-79330b99d2d0,758,2026-01-19 11:55:45.92455+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 21}",,,,,,
71902961-2437-45f4-8a73-b4680ac2a98b,467a11a7-772c-4927-b373-79330b99d2d0,758,2026-01-19 11:55:45.940013+09,YUA,decision,"{""anchors"": [], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.7,,NORMAL,APPROVE
c3752370-4582-4ca9-887e-8bf523d8be86,unknown,,2026-01-19 11:55:47.005235+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
034f92a2-a491-41be-b3a1-363ebadba2d2,unknown,,2026-01-19 11:55:50.890358+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
8bc96afb-853a-42d7-b8b5-88ec0af5915a,467a11a7-772c-4927-b373-79330b99d2d0,758,2026-01-19 11:55:54.419245+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 459}",,,,,,
